nama,jenis_lembaga,profile,provinsi ,alamat,kontak,jenis_kelamin,umur,jenis_kekerasan
LBH APIK Kalukubula,Hukum,"LBH APIK Sulteng berlokasi di Palu Sulawesi Tengah. Lembaga ini berfokus pada terwujudnya sistem hukum yang adil gender yang tercermin dalam relasi kuasa dalam kehidupan berkeluarga bermasyarakat dan bernegara .LBH APIK Sulteng menyediakan konsultasi dan layanan bantuan hukum bagi korban dan penyintas kekerasan berbasis gender.
",Sulawesi Tengah, Jln. Tara Kalukubula Sigi Biromaru Kabupaten Sigi Sulawesi Tengah,Telp. 0811 4540 1616,pria,dibawah 18 tahun,fisik
LBH APIK Kalukubula,Hukum,"LBH APIK Sulteng berlokasi di Palu Sulawesi Tengah. Lembaga ini berfokus pada terwujudnya sistem hukum yang adil gender yang tercermin dalam relasi kuasa dalam kehidupan berkeluarga bermasyarakat dan bernegara .LBH APIK Sulteng menyediakan konsultasi dan layanan bantuan hukum bagi korban dan penyintas kekerasan berbasis gender.
",Sulawesi Tengah, Jln. Tara Kalukubula Sigi Biromaru Kabupaten Sigi Sulawesi Tengah,Telp. 0811 4540 1616,wanita,diatas 0 tahun,fisik
P2TP2A Provinsi Sulawesi Tengah,Hukum,Pusat Pelayanan Terpadu Pemberdayaan Perempuan dan Anak yang selanjutnya disebut P2TP2A adalah pusat pelayanan yang terintegrasi dalam upaya pemberdayaan perempuan di berbagai bidang pembangunan serta perlindungan perempuan dan anak dari berbagai jenis diskriminasi dan tindak kekerasan termasuk perdagangan orang yang dibentuk oleh pemerintah atau berbasis masyarakat dan dapat berupa: pusat rujukan pusat konsultasi usaha pusat konsultasi kesehatan reproduksi pusat konsultasi hukum pusat krisis terpadu (PKT) pusat pelayanan terpadu (PPT).,Sulawesi Tengah,Jln. Moh. Yamin Palu Gedung DWP Provinsi Sulawesi Tengah,Telp. (0451) 421830,pria,dibawah 18 tahun,verbal
P2TP2A Provinsi Sulawesi Tengah,Hukum,Pusat Pelayanan Terpadu Pemberdayaan Perempuan dan Anak yang selanjutnya disebut P2TP2A adalah pusat pelayanan yang terintegrasi dalam upaya pemberdayaan perempuan di berbagai bidang pembangunan serta perlindungan perempuan dan anak dari berbagai jenis diskriminasi dan tindak kekerasan termasuk perdagangan orang yang dibentuk oleh pemerintah atau berbasis masyarakat dan dapat berupa: pusat rujukan pusat konsultasi usaha pusat konsultasi kesehatan reproduksi pusat konsultasi hukum pusat krisis terpadu (PKT) pusat pelayanan terpadu (PPT).,Sulawesi Tengah,Jln. Moh. Yamin Palu Gedung DWP Provinsi Sulawesi Tengah,Telp. (0451) 421830,wanita,diatas 0 tahun,verbal
P2TP2A Provinsi Sulawesi Tengah,Hukum,Pusat Pelayanan Terpadu Pemberdayaan Perempuan dan Anak yang selanjutnya disebut P2TP2A adalah pusat pelayanan yang terintegrasi dalam upaya pemberdayaan perempuan di berbagai bidang pembangunan serta perlindungan perempuan dan anak dari berbagai jenis diskriminasi dan tindak kekerasan termasuk perdagangan orang yang dibentuk oleh pemerintah atau berbasis masyarakat dan dapat berupa: pusat rujukan pusat konsultasi usaha pusat konsultasi kesehatan reproduksi pusat konsultasi hukum pusat krisis terpadu (PKT) pusat pelayanan terpadu (PPT).,Sulawesi Tengah,Jln. Moh. Yamin Palu Gedung DWP Provinsi Sulawesi Tengah,Telp. (0451) 421830,pria,dibawah 18 tahun,fisik
P2TP2A Provinsi Sulawesi Tengah,Hukum,Pusat Pelayanan Terpadu Pemberdayaan Perempuan dan Anak yang selanjutnya disebut P2TP2A adalah pusat pelayanan yang terintegrasi dalam upaya pemberdayaan perempuan di berbagai bidang pembangunan serta perlindungan perempuan dan anak dari berbagai jenis diskriminasi dan tindak kekerasan termasuk perdagangan orang yang dibentuk oleh pemerintah atau berbasis masyarakat dan dapat berupa: pusat rujukan pusat konsultasi usaha pusat konsultasi kesehatan reproduksi pusat konsultasi hukum pusat krisis terpadu (PKT) pusat pelayanan terpadu (PPT).,Sulawesi Tengah,Jln. Moh. Yamin Palu Gedung DWP Provinsi Sulawesi Tengah,Telp. (0451) 421830,wanita,diatas 0 tahun,fisik
Lembaga Bantuan Hukum Sulawesi Tengah,Hukum,"Lembaga Bantuan Hukum Sulawesi Tengah (LBH-Sulteng) dideklarasikan pada saat kongres pendirian yang dilaksanakan pada tanggal 6 s/d 9 April 2007 di Aula Dwimulya Hotel Kota 
Palu Sulawesi Tengah. LBH-Sulteng berbentuk badan hukum yang disahkan pada tanggal 23 Mei 2007 di bawah Akta Notaris Drs.H. Andi Suryadi Sunusi SH. Nomor: 33 Tanggal 
23 Mei 2007. Misi LBH Sulteng adalah :
1.Mendorong Jaminan Akses hukum bagi masyarakat yang termarjinalkan untuk mampu memperjuangkan hak dan kepentingannya baik secara perseorangan maupun secara bersama
2.Terlibat aktif dalam kerjasama regional nasional internasional dalam pembaruan hukum
3. Meningkatkan fungsi-fungsi layanan hukum bagi masyarakat marjinal
4. Mendorong lahirnya organisasi massa yang kritis dan mandiri.
",Sulawesi Tengah,"Jln. Yojokodi nomor 67 Kelurahan Besusu Tengah Kecamatan Palu Timur 
Sulawesi Tengah",Telp. 081245004420,pria,diatas 0 tahun,verbal
Lembaga Bantuan Hukum Sulawesi Tengah,Hukum,"Lembaga Bantuan Hukum Sulawesi Tengah (LBH-Sulteng) dideklarasikan pada saat kongres pendirian yang dilaksanakan pada tanggal 6 s/d 9 April 2007 di Aula Dwimulya Hotel Kota 
Palu Sulawesi Tengah. LBH-Sulteng berbentuk badan hukum yang disahkan pada tanggal 23 Mei 2007 di bawah Akta Notaris Drs.H. Andi Suryadi Sunusi SH. Nomor: 33 Tanggal 
23 Mei 2007. Misi LBH Sulteng adalah :
1.Mendorong Jaminan Akses hukum bagi masyarakat yang termarjinalkan untuk mampu memperjuangkan hak dan kepentingannya baik secara perseorangan maupun secara bersama
2.Terlibat aktif dalam kerjasama regional nasional internasional dalam pembaruan hukum
3. Meningkatkan fungsi-fungsi layanan hukum bagi masyarakat marjinal
4. Mendorong lahirnya organisasi massa yang kritis dan mandiri.
",Sulawesi Tengah,"Jln. Yojokodi nomor 67 Kelurahan Besusu Tengah Kecamatan Palu Timur 
Sulawesi Tengah",Telp. 081245004420,wanita,diatas 0 tahun,verbal
Lembaga Bantuan Hukum Sulawesi Tengah,Hukum,"Lembaga Bantuan Hukum Sulawesi Tengah (LBH-Sulteng) dideklarasikan pada saat kongres pendirian yang dilaksanakan pada tanggal 6 s/d 9 April 2007 di Aula Dwimulya Hotel Kota 
Palu Sulawesi Tengah. LBH-Sulteng berbentuk badan hukum yang disahkan pada tanggal 23 Mei 2007 di bawah Akta Notaris Drs.H. Andi Suryadi Sunusi SH. Nomor: 33 Tanggal 
23 Mei 2007. Misi LBH Sulteng adalah :
1.Mendorong Jaminan Akses hukum bagi masyarakat yang termarjinalkan untuk mampu memperjuangkan hak dan kepentingannya baik secara perseorangan maupun secara bersama
2.Terlibat aktif dalam kerjasama regional nasional internasional dalam pembaruan hukum
3. Meningkatkan fungsi-fungsi layanan hukum bagi masyarakat marjinal
4. Mendorong lahirnya organisasi massa yang kritis dan mandiri.
",Sulawesi Tengah,"Jln. Yojokodi nomor 67 Kelurahan Besusu Tengah Kecamatan Palu Timur 
Sulawesi Tengah",Telp. 081245004420,pria,diatas 0 tahun,fisik
Lembaga Bantuan Hukum Sulawesi Tengah,Hukum,"Lembaga Bantuan Hukum Sulawesi Tengah (LBH-Sulteng) dideklarasikan pada saat kongres pendirian yang dilaksanakan pada tanggal 6 s/d 9 April 2007 di Aula Dwimulya Hotel Kota 
Palu Sulawesi Tengah. LBH-Sulteng berbentuk badan hukum yang disahkan pada tanggal 23 Mei 2007 di bawah Akta Notaris Drs.H. Andi Suryadi Sunusi SH. Nomor: 33 Tanggal 
23 Mei 2007. Misi LBH Sulteng adalah :
1.Mendorong Jaminan Akses hukum bagi masyarakat yang termarjinalkan untuk mampu memperjuangkan hak dan kepentingannya baik secara perseorangan maupun secara bersama
2.Terlibat aktif dalam kerjasama regional nasional internasional dalam pembaruan hukum
3. Meningkatkan fungsi-fungsi layanan hukum bagi masyarakat marjinal
4. Mendorong lahirnya organisasi massa yang kritis dan mandiri.
",Sulawesi Tengah,"Jln. Yojokodi nomor 67 Kelurahan Besusu Tengah Kecamatan Palu Timur 
Sulawesi Tengah",Telp. 081245004420,wanita,diatas 0 tahun,fisik
P2TP2A Tatabiya Provinsi Gorontalo,Hukum,Pusat Pelayanan Terpadu Pemberdayaan Perempuan dan Anak yang selanjutnya disebut P2TP2A adalah pusat pelayanan yang terintegrasi dalam upaya pemberdayaan perempuan di berbagai bidang pembangunan serta perlindungan perempuan dan anak dari berbagai jenis diskriminasi dan tindak kekerasan termasuk perdagangan orang yang dibentuk oleh pemerintah atau berbasis masyarakat dan dapat berupa: pusat rujukan pusat konsultasi usaha pusat konsultasi kesehatan reproduksi pusat konsultasi hukum pusat krisis terpadu (PKT) pusat pelayanan terpadu (PPT).,Gorontalo,Jln. Dewi Santika No. 7 Kel. Dulalowo Kec. Kota Selatan Kota Gorontalo,Telp. 081340424139,pria,dibawah 18 tahun,verbal
P2TP2A Tatabiya Provinsi Gorontalo,Hukum,Pusat Pelayanan Terpadu Pemberdayaan Perempuan dan Anak yang selanjutnya disebut P2TP2A adalah pusat pelayanan yang terintegrasi dalam upaya pemberdayaan perempuan di berbagai bidang pembangunan serta perlindungan perempuan dan anak dari berbagai jenis diskriminasi dan tindak kekerasan termasuk perdagangan orang yang dibentuk oleh pemerintah atau berbasis masyarakat dan dapat berupa: pusat rujukan pusat konsultasi usaha pusat konsultasi kesehatan reproduksi pusat konsultasi hukum pusat krisis terpadu (PKT) pusat pelayanan terpadu (PPT).,Gorontalo,Jln. Dewi Santika No. 7 Kel. Dulalowo Kec. Kota Selatan Kota Gorontalo,Telp. 081340424139,wanita,diatas 0 tahun,verbal
P2TP2A Tatabiya Provinsi Gorontalo,Hukum,Pusat Pelayanan Terpadu Pemberdayaan Perempuan dan Anak yang selanjutnya disebut P2TP2A adalah pusat pelayanan yang terintegrasi dalam upaya pemberdayaan perempuan di berbagai bidang pembangunan serta perlindungan perempuan dan anak dari berbagai jenis diskriminasi dan tindak kekerasan termasuk perdagangan orang yang dibentuk oleh pemerintah atau berbasis masyarakat dan dapat berupa: pusat rujukan pusat konsultasi usaha pusat konsultasi kesehatan reproduksi pusat konsultasi hukum pusat krisis terpadu (PKT) pusat pelayanan terpadu (PPT).,Gorontalo,Jln. Dewi Santika No. 7 Kel. Dulalowo Kec. Kota Selatan Kota Gorontalo,Telp. 081340424139,pria,dibawah 18 tahun,fisik
P2TP2A Tatabiya Provinsi Gorontalo,Hukum,Pusat Pelayanan Terpadu Pemberdayaan Perempuan dan Anak yang selanjutnya disebut P2TP2A adalah pusat pelayanan yang terintegrasi dalam upaya pemberdayaan perempuan di berbagai bidang pembangunan serta perlindungan perempuan dan anak dari berbagai jenis diskriminasi dan tindak kekerasan termasuk perdagangan orang yang dibentuk oleh pemerintah atau berbasis masyarakat dan dapat berupa: pusat rujukan pusat konsultasi usaha pusat konsultasi kesehatan reproduksi pusat konsultasi hukum pusat krisis terpadu (PKT) pusat pelayanan terpadu (PPT).,Gorontalo,Jln. Dewi Santika No. 7 Kel. Dulalowo Kec. Kota Selatan Kota Gorontalo,Telp. 081340424139,wanita,diatas 0 tahun,fisik
Dinas Pemberdayaan Perempuan dan Perlindungan Anak Gorontalo,Hukum,Pada hakekatnya manusia diciptakan menjadi perempuan dan laki-laki agar bisa saling melengkapi guna membangun sinergi dan untuk keberlangsungan umat manusia. Tetapi dalam perkembangannya terjadi dominasi oleh satu pihak sehingga menimbulkan diskriminasi antara perempuan dan laki-laki. Secara statistik pada umumnya kaum perempuan mendapatkan posisi yang kurang menguntungkan dalam berbagai aspek kehidupan.Disini lain rendahnya kesejahteraan dan perlindungan anak menimbulkan tindak kekerasan banyaknya anak yang dipekerjakan dilacurkan Angka Partisipasi Sekolah (APS) rendah Angka Kematian Bayi (AKB) tinggi gizi kurang gizi anak kurang yodium dan 60% anak tidak memiliki akte kelahiran. Situasi ini merupakan hasil akumulasi dari nilai sosial kultural dari suatu masyarakat.Program pemerintah dalam pemberdayaan perempuan telah menginjak tahun ke tigapuluh empat yaitu dilaksanakan sejak tahun 1978. Untuk mewujudkan keberhasilan pemberdayaan perempuan tersebut maka pemerintah telah mengembangkan kebijakan dan strategi melalui tahapan pembangunan lima tahunan (Pelita) yang telah dilakukan sejak tahun 1978 hingga saat ini di sebut era reformasi.,Gorontalo,Jln. Jend. Sudirman No.77 Wumialo Kec. Kota Tengah Kota Gorontalo Gorontalo ,Telp. (0435)821713,pria,dibawah 18 tahun,verbal
Dinas Pemberdayaan Perempuan dan Perlindungan Anak Gorontalo,Hukum,Pada hakekatnya manusia diciptakan menjadi perempuan dan laki-laki agar bisa saling melengkapi guna membangun sinergi dan untuk keberlangsungan umat manusia. Tetapi dalam perkembangannya terjadi dominasi oleh satu pihak sehingga menimbulkan diskriminasi antara perempuan dan laki-laki. Secara statistik pada umumnya kaum perempuan mendapatkan posisi yang kurang menguntungkan dalam berbagai aspek kehidupan.Disini lain rendahnya kesejahteraan dan perlindungan anak menimbulkan tindak kekerasan banyaknya anak yang dipekerjakan dilacurkan Angka Partisipasi Sekolah (APS) rendah Angka Kematian Bayi (AKB) tinggi gizi kurang gizi anak kurang yodium dan 60% anak tidak memiliki akte kelahiran. Situasi ini merupakan hasil akumulasi dari nilai sosial kultural dari suatu masyarakat.Program pemerintah dalam pemberdayaan perempuan telah menginjak tahun ke tigapuluh empat yaitu dilaksanakan sejak tahun 1978. Untuk mewujudkan keberhasilan pemberdayaan perempuan tersebut maka pemerintah telah mengembangkan kebijakan dan strategi melalui tahapan pembangunan lima tahunan (Pelita) yang telah dilakukan sejak tahun 1978 hingga saat ini di sebut era reformasi.,Gorontalo,Jln. Jend. Sudirman No.77 Wumialo Kec. Kota Tengah Kota Gorontalo Gorontalo ,Telp. (0435)821713,wanita,diatas 0 tahun,verbal
Dinas Pemberdayaan Perempuan dan Perlindungan Anak Gorontalo,Hukum,Pada hakekatnya manusia diciptakan menjadi perempuan dan laki-laki agar bisa saling melengkapi guna membangun sinergi dan untuk keberlangsungan umat manusia. Tetapi dalam perkembangannya terjadi dominasi oleh satu pihak sehingga menimbulkan diskriminasi antara perempuan dan laki-laki. Secara statistik pada umumnya kaum perempuan mendapatkan posisi yang kurang menguntungkan dalam berbagai aspek kehidupan.Disini lain rendahnya kesejahteraan dan perlindungan anak menimbulkan tindak kekerasan banyaknya anak yang dipekerjakan dilacurkan Angka Partisipasi Sekolah (APS) rendah Angka Kematian Bayi (AKB) tinggi gizi kurang gizi anak kurang yodium dan 60% anak tidak memiliki akte kelahiran. Situasi ini merupakan hasil akumulasi dari nilai sosial kultural dari suatu masyarakat.Program pemerintah dalam pemberdayaan perempuan telah menginjak tahun ke tigapuluh empat yaitu dilaksanakan sejak tahun 1978. Untuk mewujudkan keberhasilan pemberdayaan perempuan tersebut maka pemerintah telah mengembangkan kebijakan dan strategi melalui tahapan pembangunan lima tahunan (Pelita) yang telah dilakukan sejak tahun 1978 hingga saat ini di sebut era reformasi.,Gorontalo,Jln. Jend. Sudirman No.77 Wumialo Kec. Kota Tengah Kota Gorontalo Gorontalo ,Telp. (0435)821713,pria,dibawah 18 tahun,fisik
Dinas Pemberdayaan Perempuan dan Perlindungan Anak Gorontalo,Hukum,Pada hakekatnya manusia diciptakan menjadi perempuan dan laki-laki agar bisa saling melengkapi guna membangun sinergi dan untuk keberlangsungan umat manusia. Tetapi dalam perkembangannya terjadi dominasi oleh satu pihak sehingga menimbulkan diskriminasi antara perempuan dan laki-laki. Secara statistik pada umumnya kaum perempuan mendapatkan posisi yang kurang menguntungkan dalam berbagai aspek kehidupan.Disini lain rendahnya kesejahteraan dan perlindungan anak menimbulkan tindak kekerasan banyaknya anak yang dipekerjakan dilacurkan Angka Partisipasi Sekolah (APS) rendah Angka Kematian Bayi (AKB) tinggi gizi kurang gizi anak kurang yodium dan 60% anak tidak memiliki akte kelahiran. Situasi ini merupakan hasil akumulasi dari nilai sosial kultural dari suatu masyarakat.Program pemerintah dalam pemberdayaan perempuan telah menginjak tahun ke tigapuluh empat yaitu dilaksanakan sejak tahun 1978. Untuk mewujudkan keberhasilan pemberdayaan perempuan tersebut maka pemerintah telah mengembangkan kebijakan dan strategi melalui tahapan pembangunan lima tahunan (Pelita) yang telah dilakukan sejak tahun 1978 hingga saat ini di sebut era reformasi.,Gorontalo,Jln. Jend. Sudirman No.77 Wumialo Kec. Kota Tengah Kota Gorontalo Gorontalo ,Telp. (0435)821713,wanita,diatas 0 tahun,fisik
Lembaga Pembinaan Khusus Anak (LPKA) Kelas II Gorontalo,Hukum,Lembaga Pembinaan Khusus Anak (LPKA) Kelas II Gorontalo merupakan salah satu unit pelaksana teknis di bawah naungan Kementerian Hukum dan Hak Asasi Manusia R.I yang dibentuk sesuai Peraturan Menteri Hukum dan Hak Asasi Manusia RI Nomor 18 Tahun 2015 Tanggal 04 Agustus 2015 tentang Organisasi dan Tata Kerja Lembaga Pembinaan Khusus Anak. LPKA Kelas II Gorontalo mulai operasional sejak tanggal 09 Januari 2017 dan diresmikan oleh Direktur Bimbingan Kemasyarakatan dan Pengentasan Anak Direktorat Jenderal Pemasyarakatan pada tanggal 29 Maret 2017 dengan wilayah kerja seluruh daerah Provinsi Gorontalo yang terdiri dari Kota Gorontalo Kabupaten Gorontalo Kabupaten Bone Bolango Kabupaten Gorontalo Utara Kabupaten Boalemo dan Kabupaten Pohuwato.,Gorontalo,U Limba U Dua Kota Selatan Kota Gorontalo Gorontalo 96138 ,Telp. 081232301414,pria,diatas 0 tahun,verbal
Lembaga Pembinaan Khusus Anak (LPKA) Kelas II Gorontalo,Hukum,Lembaga Pembinaan Khusus Anak (LPKA) Kelas II Gorontalo merupakan salah satu unit pelaksana teknis di bawah naungan Kementerian Hukum dan Hak Asasi Manusia R.I yang dibentuk sesuai Peraturan Menteri Hukum dan Hak Asasi Manusia RI Nomor 18 Tahun 2015 Tanggal 04 Agustus 2015 tentang Organisasi dan Tata Kerja Lembaga Pembinaan Khusus Anak. LPKA Kelas II Gorontalo mulai operasional sejak tanggal 09 Januari 2017 dan diresmikan oleh Direktur Bimbingan Kemasyarakatan dan Pengentasan Anak Direktorat Jenderal Pemasyarakatan pada tanggal 29 Maret 2017 dengan wilayah kerja seluruh daerah Provinsi Gorontalo yang terdiri dari Kota Gorontalo Kabupaten Gorontalo Kabupaten Bone Bolango Kabupaten Gorontalo Utara Kabupaten Boalemo dan Kabupaten Pohuwato.,Gorontalo,U Limba U Dua Kota Selatan Kota Gorontalo Gorontalo 96138 ,Telp. 081232301414,wanita,diatas 0 tahun,verbal
Lembaga Pembinaan Khusus Anak (LPKA) Kelas II Gorontalo,Hukum,Lembaga Pembinaan Khusus Anak (LPKA) Kelas II Gorontalo merupakan salah satu unit pelaksana teknis di bawah naungan Kementerian Hukum dan Hak Asasi Manusia R.I yang dibentuk sesuai Peraturan Menteri Hukum dan Hak Asasi Manusia RI Nomor 18 Tahun 2015 Tanggal 04 Agustus 2015 tentang Organisasi dan Tata Kerja Lembaga Pembinaan Khusus Anak. LPKA Kelas II Gorontalo mulai operasional sejak tanggal 09 Januari 2017 dan diresmikan oleh Direktur Bimbingan Kemasyarakatan dan Pengentasan Anak Direktorat Jenderal Pemasyarakatan pada tanggal 29 Maret 2017 dengan wilayah kerja seluruh daerah Provinsi Gorontalo yang terdiri dari Kota Gorontalo Kabupaten Gorontalo Kabupaten Bone Bolango Kabupaten Gorontalo Utara Kabupaten Boalemo dan Kabupaten Pohuwato.,Gorontalo,U Limba U Dua Kota Selatan Kota Gorontalo Gorontalo 96138 ,Telp. 081232301414,pria,diatas 0 tahun,fisik
